list-il-m,4,8,1,96,148237,1544
list-dl-m,4,8,1,96,203126,2115
list-idl-m,4,8,1,96,266132,2772
list-i-s,4,8,1,96,162210,1689
list-d-s,4,8,1,96,173956,1812
list-il-s,4,8,1,96,115908,1207
list-dl-s,4,8,1,96,159416,1660
list-idl-s,4,8,1,96,221742,2309
list-dl-none,4,16,1,192,166482,867
list-i-m,4,16,1,192,139132,724
list-d-m,4,16,1,192,267797,1394
list-il-m,4,16,1,192,198818,1035
list-dl-m,4,16,1,192,313722,1633
list-idl-m,4,16,1,192,331129,1724
list-i-s,4,16,1,192,166794,868
list-d-s,4,16,1,192,174314,907
list-il-s,4,16,1,192,149126,776
list-dl-s,4,16,1,192,292798,1524
list-idl-s,4,16,1,192,304349,1585
list-i-none,4,32,1,384,148195,385
list-i-m,4,32,1,384,167984,437
list-d-m,4,32,1,384,393037,1023
list-il-m,4,32,1,384,214113,557
list-dl-m,4,32,1,384,619882,1614
list-idl-m,4,32,1,384,478289,1245
list-i-s,4,32,1,384,169334,440
list-d-s,4,32,1,384,242115,630
list-il-s,4,32,1,384,494705,1288
list-dl-s,4,32,1,384,457247,1190
list-idl-s,4,32,1,384,414349,1079
list-d-none,8,1,1,24,260340,10847
list-dl-none,8,1,1,24,309101,12879
list-idl-none,8,1,1,24,318460,13269
list-i-m,8,1,1,24,236625,9859
list-d-m,8,1,1,24,293171,12215
list-il-m,8,1,1,24,272607,11358
list-dl-m,8,1,1,24,309725,12905
list-idl-m,8,1,1,24,304715,12696
list-i-s,8,1,1,24,310822,12950
list-d-s,8,1,1,24,290413,12100
list-il-s,8,1,1,24,238806,9950
list-dl-s,8,1,1,24,305848,12743
list-idl-s,8,1,1,24,289703,12070
list-i-none,8,2,1,48,245600,5116
list-il-none,8,2,1,48,270471,5634
list-dl-none,8,2,1,48,290145,6044
list-i-m,8,2,1,48,292920,6102
list-d-m,8,2,1,48,277240,5775
list-il-m,8,2,1,48,242118,5044
list-dl-m,8,2,1,48,291094,6064
list-idl-m,8,2,1,48,314623,6554
list-i-s,8,2,1,48,266286,5547
list-d-s,8,2,1,48,302615,6304
list-il-s,8,2,1,48,294116,6127
list-dl-s,8,2,1,48,252990,5270
list-idl-s,8,2,1,48,272525,5677
list-i-none,8,4,1,96,299462,3119
list-d-none,8,4,1,96,269740,2809
list-i-m,8,4,1,96,295488,3078
list-d-m,8,4,1,96,261170,2720
list-il-m,8,4,1,96,300696,3132
list-dl-m,8,4,1,96,261518,2724
list-idl-m,8,4,1,96,277485,2890
list-i-s,8,4,1,96,326377,3399
list-d-s,8,4,1,96,267651,2788
list-il-s,8,4,1,96,266362,2774
list-dl-s,8,4,1,96,295979,3083
list-idl-s,8,4,1,96,240967,2510
list-i-none,8,8,1,192,239611,1247
list-dl-none,8,8,1,192,293536,1528
list-i-m,8,8,1,192,283395,1476
list-d-m,8,8,1,192,324047,1687
list-il-m,8,8,1,192,293452,1528
list-dl-m,8,8,1,192,328951,1713
list-idl-m,8,8,1,192,371836,1936
list-i-s,8,8,1,192,245246,1277
list-d-s,8,8,1,192,244869,1275
list-il-s,8,8,1,192,305743,1592
list-dl-s,8,8,1,192,268063,1396
list-idl-s,8,8,1,192,276115,1438
list-i-m,8,16,1,384,320164,833
list-d-m,8,16,1,384,473402,1232
list-il-m,8,16,1,384,321175,836
list-dl-m,8,16,1,384,674111,1755
list-idl-m,8,16,1,384,695143,1810
list-i-s,8,16,1,384,268273,698
list-d-s,8,16,1,384,292023,760
list-il-s,8,16,1,384,310850,809
list-dl-s,8,16,1,384,1194282,3110
list-idl-s,8,16,1,384,397464,1035
list-i-m,8,32,1,768,343737,447
list-d-m,8,32,1,768,711321,926
list-il-m,8,32,1,768,507408,660
list-dl-m,8,32,1,768,1299654,1692
list-idl-m,8,32,1,768,1565477,2038
list-i-s,8,32,1,768,407514,530
list-d-s,8,32,1,768,730521,951
list-il-s,8,32,1,768,1094920,1425
list-dl-s,8,32,1,768,1315995,1713
list-idl-s,8,32,1,768,1487667,1937
list-i-none,12,1,1,36,431543,11987
list-d-none,12,1,1,36,459564,12765
list-dl-none,12,1,1,36,370361,10287
list-i-m,12,1,1,36,387847,10773
list-d-m,12,1,1,36,442715,12297
list-il-m,12,1,1,36,463233,12867
list-dl-m,12,1,1,36,417317,11592
list-idl-m,12,1,1,36,400175,11115
list-i-s,12,1,1,36,443907,12330
list-d-s,12,1,1,36,454980,12638
list-il-s,12,1,1,36,464893,12913
list-dl-s,12,1,1,36,403714,11214
list-idl-s,12,1,1,36,381027,10584
list-i-none,12,2,1,72,426418,5922
list-d-none,12,2,1,72,406020,5639
list-i-m,12,2,1,72,519515,7215
list-d-m,12,2,1,72,427025,5930
list-il-m,12,2,1,72,406484,5645
list-dl-m,12,2,1,72,386145,5363
list-idl-m,12,2,1,72,383631,5328
list-i-s,12,2,1,72,430741,5982
list-d-s,12,2,1,72,390040,5417
list-il-s,12,2,1,72,364076,5056
list-dl-s,12,2,1,72,373604,5188
list-idl-s,12,2,1,72,370192,5141
list-i-none,12,4,1,144,382728,2657
list-idl-none,12,4,1,144,371910,2582
list-i-m,12,4,1,144,450730,3130
list-d-m,12,4,1,144,355350,2467
list-il-m,12,4,1,144,392852,2728
list-dl-m,12,4,1,144,413895,2874
list-idl-m,12,4,1,144,1145815,7957
list-i-s,12,4,1,144,465983,3235
list-d-s,12,4,1,144,355667,2469
list-il-s,12,4,1,144,372502,2586
list-dl-s,12,4,1,144,372408,2586
list-idl-s,12,4,1,144,1095636,7608
list-i-none,12,8,1,288,452656,1571
list-dl-none,12,8,1,288,378191,1313
list-i-m,12,8,1,288,426996,1482
list-d-m,12,8,1,288,400667,1391
list-il-m,12,8,1,288,403338,1400
list-dl-m,12,8,1,288,1633031,5670
list-idl-m,12,8,1,288,732117,2542
list-i-s,12,8,1,288,445249,1546
list-d-s,12,8,1,288,380145,1319
list-il-s,12,8,1,288,418704,1453
list-dl-s,12,8,1,288,414569,1439
list-idl-s,12,8,1,288,396123,1375
list-i-m,12,16,1,576,397472,690
list-d-m,12,16,1,576,566213,983
list-il-m,12,16,1,576,607240,1054
list-dl-m,12,16,1,576,1141840,1982
list-idl-m,12,16,1,576,1166463,2025
list-i-s,12,16,1,576,448538,778
list-d-s,12,16,1,576,394986,685
list-il-s,12,16,1,576,1079230,1873
list-dl-s,12,16,1,576,1190263,2066
list-idl-s,12,16,1,576,1025900,1781
list-i-m,12,32,1,1152,422773,366
list-d-m,12,32,1,1152,1109272,962
list-il-m,12,32,1,1152,857029,743
list-dl-m,12,32,1,1152,2646329,2297
list-idl-m,12,32,1,1152,2209458,1917
list-i-s,12,32,1,1152,1150510,998
list-d-s,12,32,1,1152,1283997,1114
list-il-s,12,32,1,1152,1921108,1667
list-dl-s,12,32,1,1152,2278249,1977
list-idl-s,12,32,1,1152,2306719,2002
list-none-none,1,1,1,3,115557,38519
list-none-none,1,10,1,30,118926,3964
list-none-none,1,100,1,300,83685,278
list-none-none,1,1000,1,3000,167047,55
list-none-none,1,10000,1,30000,733114,24
list-none-none,1,20000,1,60000,1242919,20
list-none-none,2,1,1,6,124150,20691
list-none-none,2,10,1,60,127699,2128
list-none-none,2,100,1,600,85348,142
list-none-none,12,1,1,36,408735,11353
list-i-none,2,1,1,6,133031,22171
list-d-none,2,1,1,6,81891,13648
list-dl-none,2,1,1,6,82480,13746
list-i-m,2,1,1,6,90201,15033
list-d-m,2,1,1,6,130872,21812
list-il-m,2,1,1,6,141088,23514
list-dl-m,2,1,1,6,83552,13925
list-idl-m,2,1,1,6,135728,22621
list-i-s,2,1,1,6,128000,21333
list-d-s,2,1,1,6,154869,25811
list-il-s,2,1,1,6,98696,16449
list-dl-s,2,1,1,6,112701,18783
list-idl-s,2,1,1,6,137858,22976
list-i-none,2,2,1,12,77765,6480
list-d-none,2,2,1,12,123343,10278
list-dl-none,2,2,1,12,134421,11201
list-i-m,2,2,1,12,119908,9992
list-d-m,2,2,1,12,127298,10608
list-il-m,2,2,1,12,94984,7915
list-dl-m,2,2,1,12,1272664,106055
list-idl-m,2,2,1,12,130777,10898
list-i-s,2,2,1,12,93477,7789
list-d-s,2,2,1,12,133145,11095
list-il-s,2,2,1,12,138726,11560
list-dl-s,2,2,1,12,158035,13169
list-idl-s,2,2,1,12,137294,11441
list-i-none,2,4,1,24,121966,5081
list-d-none,2,4,1,24,139170,5798
list-il-none,2,4,1,24,81358,3389
list-dl-none,2,4,1,24,146851,6118
list-idl-none,2,4,1,24,138246,5760
list-i-m,2,4,1,24,85878,3578
list-d-m,2,4,1,24,143204,5966
list-il-m,2,4,1,24,136458,5685
list-dl-m,2,4,1,24,130496,5437
list-idl-m,2,4,1,24,90516,3771
list-i-s,2,4,1,24,120107,5004
list-d-s,2,4,1,24,136508,5687
list-il-s,2,4,1,24,83096,3462
list-dl-s,2,4,1,24,133777,5574
list-idl-s,2,4,1,24,131576,5482
list-i-none,2,8,1,48,78536,1636
list-il-none,2,8,1,48,86604,1804
list-dl-none,2,8,1,48,141590,2949
list-idl-none,2,8,1,48,142362,2965
list-i-m,2,8,1,48,144126,3002
list-d-m,2,8,1,48,162184,3378
list-il-m,2,8,1,48,116868,2434
list-dl-m,2,8,1,48,160676,3347
list-idl-m,2,8,1,48,112126,2335
list-i-s,2,8,1,48,122551,2553
list-d-s,2,8,1,48,93708,1952
list-il-s,2,8,1,48,117507,2448
list-dl-s,2,8,1,48,124557,2594
list-idl-s,2,8,1,48,104176,2170
list-i-none,2,16,1,96,125423,1306
list-dl-none,2,16,1,96,124653,1298
list-i-m,2,16,1,96,82849,863
list-d-m,2,16,1,96,161247,1679
list-il-m,2,16,1,96,151269,1575
list-dl-m,2,16,1,96,165882,1727
list-idl-m,2,16,1,96,217453,2265
list-i-s,2,16,1,96,76526,797
list-d-s,2,16,1,96,143443,1494
list-il-s,2,16,1,96,128187,1335
list-dl-s,2,16,1,96,178430,1858
list-idl-s,2,16,1,96,131112,1365
list-il-none,2,32,1,192,167951,874
list-dl-none,2,32,1,192,165517,862
list-i-m,2,32,1,192,91560,476
list-d-m,2,32,1,192,240569,1252
list-il-m,2,32,1,192,172933,900
list-dl-m,2,32,1,192,253839,1322
list-idl-m,2,32,1,192,327330,1704
list-i-s,2,32,1,192,110330,574
list-d-s,2,32,1,192,135920,707
list-il-s,2,32,1,192,225524,1174
list-dl-s,2,32,1,192,225785,1175
list-idl-s,2,32,1,192,253575,1320
list-i-none,4,1,1,12,169165,14097
list-dl-none,4,1,1,12,137005,11417
list-i-m,4,1,1,12,145755,12146
list-d-m,4,1,1,12,168515,14042
list-il-m,4,1,1,12,148115,12342
list-dl-m,4,1,1,12,166403,13866
list-idl-m,4,1,1,12,144915,12076
list-i-s,4,1,1,12,124722,10393
list-d-s,4,1,1,12,185606,15467
list-il-s,4,1,1,12,146851,12237
list-dl-s,4,1,1,12,143770,11980
list-idl-s,4,1,1,12,150791,12565
list-i-none,4,2,1,24,471801,19658
list-i-m,4,2,1,24,172897,7204
list-d-m,4,2,1,24,178528,7438
list-il-m,4,2,1,24,174213,7258
list-dl-m,4,2,1,24,139884,5828
list-idl-m,4,2,1,24,217854,9077
list-i-s,4,2,1,24,153849,6410
list-d-s,4,2,1,24,156761,6531
list-il-s,4,2,1,24,157120,6546
list-dl-s,4,2,1,24,130376,5432
list-idl-s,4,2,1,24,162157,6756
list-i-m,4,4,1,48,126107,2627
list-d-m,4,4,1,48,160144,3336
list-il-m,4,4,1,48,146689,3056
list-dl-m,4,4,1,48,173426,3613
list-idl-m,4,4,1,48,145023,3021
list-i-s,4,4,1,48,152496,3177
list-d-s,4,4,1,48,177706,3702
list-il-s,4,4,1,48,133875,2789
list-dl-s,4,4,1,48,167176,3482
list-idl-s,4,4,1,48,183099,3814
list-i-none,4,8,1,96,151150,1574
list-i-m,4,8,1,96,130734,1361
list-d-m,4,8,1,96,171979,1791
list-il-m,4,8,1,96,147059,1531
list-dl-m,4,8,1,96,254060,2646
list-idl-m,4,8,1,96,215803,2247
list-i-s,4,8,1,96,132404,1379
list-d-s,4,8,1,96,174434,1817
list-il-s,4,8,1,96,168585,1756
list-dl-s,4,8,1,96,155055,1615
list-idl-s,4,8,1,96,187187,1949
list-i-m,4,16,1,192,150217,782
list-d-m,4,16,1,192,252703,1316
list-il-m,4,16,1,192,159844,832
list-dl-m,4,16,1,192,329508,1716
list-idl-m,4,16,1,192,365975,1906
list-i-s,4,16,1,192,164450,856
list-d-s,4,16,1,192,209631,1091
list-il-s,4,16,1,192,243328,1267
list-dl-s,4,16,1,192,285939,1489
list-idl-s,4,16,1,192,276798,1441
list-i-none,4,32,1,384,151048,393
list-i-m,4,32,1,384,183963,479
list-d-m,4,32,1,384,437549,1139
list-il-m,4,32,1,384,279826,728
list-dl-m,4,32,1,384,680230,1771
list-idl-m,4,32,1,384,628072,1635
list-i-s,4,32,1,384,165720,431
list-d-s,4,32,1,384,248260,646
list-il-s,4,32,1,384,280184,729
list-dl-s,4,32,1,384,439343,1144
list-idl-s,4,32,1,384,414657,1079
list-il-none,8,1,1,24,271739,11322
list-i-m,8,1,1,24,245632,10234
list-d-m,8,1,1,24,295106,12296
list-il-m,8,1,1,24,296342,12347
list-dl-m,8,1,1,24,262014,10917
list-idl-m,8,1,1,24,255038,10626
list-i-s,8,1,1,24,296606,12358
list-d-s,8,1,1,24,289022,12042
list-il-s,8,1,1,24,299258,12469
list-dl-s,8,1,1,24,291351,12139
list-idl-s,8,1,1,24,306424,12767
list-il-none,8,2,1,48,282955,5894
list-i-m,8,2,1,48,297379,6195
list-d-m,8,2,1,48,291006,6062
list-il-m,8,2,1,48,277250,5776
list-dl-m,8,2,1,48,292739,6098
list-idl-m,8,2,1,48,265032,5521
list-i-s,8,2,1,48,1096838,22850
list-d-s,8,2,1,48,247567,5157
list-il-s,8,2,1,48,284919,5935
list-dl-s,8,2,1,48,291753,6078
list-idl-s,8,2,1,48,244018,5083
list-i-none,8,4,1,96,242518,2526
list-i-m,8,4,1,96,324319,3378
list-d-m,8,4,1,96,278567,2901
list-il-m,8,4,1,96,274286,2857
list-dl-m,8,4,1,96,298841,3112
list-idl-m,8,4,1,96,278544,2901
list-i-s,8,4,1,96,304969,3176
list-d-s,8,4,1,96,292112,3042
list-il-s,8,4,1,96,302707,3153
list-dl-s,8,4,1,96,256847,2675
list-idl-s,8,4,1,96,265931,2770
list-i-none,8,8,1,192,255338,1329
list-il-none,8,8,1,192,293544,1528
list-i-m,8,8,1,192,283574,1476
list-d-m,8,8,1,192,297999,1552
list-il-m,8,8,1,192,261556,1362
list-dl-m,8,8,1,192,437257,2277
list-idl-m,8,8,1,192,380611,1982
list-i-s,8,8,1,192,249080,1297
list-d-s,8,8,1,192,271084,1411
list-il-s,8,8,1,192,269713,1404
list-dl-s,8,8,1,192,270412,1408
list-idl-s,8,8,1,192,343718,1790
list-i-none,8,16,1,384,281703,733
list-i-m,8,16,1,384,250787,653
list-d-m,8,16,1,384,492208,1281
list-il-m,8,16,1,384,440063,1145
list-dl-m,8,16,1,384,775527,2019
list-idl-m,8,16,1,384,727497,1894
list-i-s,8,16,1,384,295309,769
list-d-s,8,16,1,384,426349,1110
list-il-s,8,16,1,384,487727,1270
list-dl-s,8,16,1,384,837902,2182
list-idl-s,8,16,1,384,681822,1775
list-i-m,8,32,1,768,265307,345
list-d-m,8,32,1,768,772524,1005
list-il-m,8,32,1,768,455116,592
list-dl-m,8,32,1,768,1521143,1980
list-idl-m,8,32,1,768,1615401,2103
list-i-s,8,32,1,768,269997,351
list-d-s,8,32,1,768,547930,713
list-il-s,8,32,1,768,1382580,1800
list-dl-s,8,32,1,768,1249033,1626
list-idl-s,8,32,1,768,1501945,1955
list-i-none,12,1,1,36,403205,11200
list-dl-none,12,1,1,36,384552,10682
list-idl-none,12,1,1,36,359029,9973
list-i-m,12,1,1,36,441684,12269
list-d-m,12,1,1,36,376178,10449
list-il-m,12,1,1,36,372305,10341
list-dl-m,12,1,1,36,405359,11259
list-idl-m,12,1,1,36,364608,10128
list-i-s,12,1,1,36,392877,10913
list-d-s,12,1,1,36,466721,12964
list-il-s,12,1,1,36,385016,10694
list-dl-s,12,1,1,36,417799,11605
list-idl-s,12,1,1,36,404652,11240
list-d-none,12,2,1,72,376738,5232
list-il-none,12,2,1,72,397136,5515
list-i-m,12,2,1,72,501286,6962
list-d-m,12,2,1,72,435443,6047
list-il-m,12,2,1,72,389263,5406
list-dl-m,12,2,1,72,362590,5035
list-idl-m,12,2,1,72,348027,4833
list-i-s,12,2,1,72,410704,5704
list-d-s,12,2,1,72,368925,5123
list-il-s,12,2,1,72,406022,5639
list-dl-s,12,2,1,72,335138,4654
list-idl-s,12,2,1,72,355813,4941
list-idl-none,12,4,1,144,394003,2736
list-i-m,12,4,1,144,472378,3280
list-d-m,12,4,1,144,412717,2866
list-il-m,12,4,1,144,405495,2815
list-dl-m,12,4,1,144,447992,3111
list-idl-m,12,4,1,144,388306,2696
list-i-s,12,4,1,144,410429,2850
list-d-s,12,4,1,144,370893,2575
