add-none,2,20,80,126461,1580,0
add-yield-none,2,20,80,143797,1797,19
add-m,2,20,80,130941,1636,0
add-yield-m,2,20,80,180291,2253,0
add-c,2,20,80,120672,1508,0
add-yield-c,2,20,80,126447,1580,0
add-s,2,20,80,123575,1544,0
add-yield-s,2,20,80,182780,2284,0
add-none,2,40,160,122591,766,0
add-yield-none,2,40,160,151886,949,24
add-m,2,40,160,134709,841,0
add-yield-m,2,40,160,288534,1803,0
add-c,2,40,160,124453,777,0
add-yield-c,2,40,160,240004,1500,0
add-s,2,40,160,119615,747,0
add-yield-s,2,40,160,222078,1387,0
add-none,2,80,320,86409,270,0
add-yield-none,2,80,320,266992,834,36
add-m,2,80,320,130841,408,0
add-yield-m,2,80,320,570429,1782,0
add-c,2,80,320,127769,399,0
add-yield-c,2,80,320,341281,1066,0
add-s,2,80,320,126004,393,0
add-yield-s,2,80,320,339913,1062,0
add-none,2,100,400,120181,300,0
add-yield-none,2,100,400,309440,773,39
add-m,2,100,400,131890,329,0
add-yield-m,2,100,400,615018,1537,0
add-c,2,100,400,111653,279,0
add-yield-c,2,100,400,450180,1125,0
add-s,2,100,400,132273,330,0
add-yield-s,2,100,400,409293,1023,0
add-none,2,1000,4000,139943,34,0
add-yield-none,2,1000,4000,1932493,483,28
add-m,2,1000,4000,324826,81,0
add-yield-m,2,1000,4000,5741566,1435,0
add-c,2,1000,4000,220762,55,0
add-yield-c,2,1000,4000,3654855,913,0
add-s,2,1000,4000,156822,39,0
add-yield-s,2,1000,4000,3580161,895,0
add-none,2,10000,40000,921526,23,1401
add-yield-none,2,10000,40000,18086977,452,-46
add-m,2,10000,40000,3688696,92,0
add-yield-m,2,10000,40000,52326619,1308,0
add-c,2,10000,40000,2157726,53,0
add-yield-c,2,10000,40000,35616407,890,0
add-s,2,1000,4000,159034,39,0
add-yield-s,2,1000,4000,3555425,888,0
add-none,2,100000,400000,6445893,16,-29334
add-yield-none,2,100000,400000,188002349,470,-4180
add-m,2,10000,40000,3973719,99,0
add-yield-m,2,10000,40000,51502678,1287,0
add-c,2,10000,40000,1690332,42,0
add-yield-c,2,10000,40000,36906272,922,0
add-s,2,1000,4000,155916,38,0
add-yield-s,2,1000,4000,3596604,899,0
add-none,4,10,80,163120,2039,0
add-yield-none,4,10,80,171877,2148,7
add-m,4,10,80,166657,2083,0
add-yield-m,4,10,80,215964,2699,0
add-c,4,10,80,110218,1377,0
add-yield-c,4,10,80,162551,2031,0
add-s,4,10,80,125333,1566,0
add-yield-s,4,10,80,171146,2139,0
add-none,4,20,160,155364,971,0
add-yield-none,4,20,160,183706,1148,49
add-m,4,20,160,131369,821,0
add-yield-m,4,20,160,329201,2057,0
add-c,4,20,160,127647,797,0
add-yield-c,4,20,160,237183,1482,0
add-s,4,20,160,117956,737,0
add-yield-s,4,20,160,233365,1458,0
add-none,4,40,320,169424,529,0
add-yield-none,4,40,320,184906,577,57
add-m,4,40,320,143404,448,0
add-yield-m,4,40,320,591291,1847,0
add-c,4,40,320,119606,373,0
add-yield-c,4,40,320,374933,1171,0
add-s,4,40,320,129420,404,0
add-yield-s,4,40,320,413662,1292,0
add-none,4,80,640,161769,252,0
add-yield-none,4,80,640,293268,458,18
add-m,4,80,640,139464,217,0
add-yield-m,4,80,640,1169006,1826,0
add-c,4,80,640,121359,189,0
add-yield-c,4,80,640,655705,1024,0
add-s,4,80,640,123342,192,0
add-yield-s,4,80,640,701319,1095,0
add-none,4,100,800,122167,152,0
add-yield-none,4,100,800,321244,401,57
add-m,4,100,800,167685,209,0
add-yield-m,4,100,800,1344470,1680,0
add-c,4,100,800,128053,160,0
add-yield-c,4,100,800,818759,1023,0
add-s,4,100,800,206782,258,0
add-yield-s,4,100,800,894592,1118,0
add-none,4,1000,8000,196006,24,-239
add-yield-none,4,1000,8000,1943961,242,56
add-m,4,1000,8000,1362559,170,0
add-yield-m,4,1000,8000,12788410,1598,0
add-c,4,1000,8000,608809,76,0
add-yield-c,4,1000,8000,7374254,921,0
add-s,4,1000,8000,676957,84,0
add-yield-s,4,1000,8000,8605075,1075,0
add-none,4,10000,80000,1529980,19,-1732
add-yield-none,4,10000,80000,18543736,231,-17
add-m,4,10000,80000,14830704,185,0
add-yield-m,4,10000,80000,132729569,1659,0
add-c,4,10000,80000,6461087,80,0
add-yield-c,4,10000,80000,71891790,898,0
add-s,4,1000,8000,680018,85,0
add-yield-s,4,1000,8000,7891791,986,0
add-none,4,100000,800000,15829909,19,-72343
add-yield-none,4,100000,800000,186602564,233,-1238
add-m,4,10000,80000,13868474,173,0
add-yield-m,4,10000,80000,143426225,1792,0
add-c,4,10000,80000,6500011,81,0
add-yield-c,4,10000,80000,73509417,918,0
add-s,4,1000,8000,1016485,127,0
add-yield-s,4,1000,8000,8128694,1016,0
add-none,8,10,160,250996,1568,0
add-yield-none,8,10,160,251664,1572,16
add-m,8,10,160,258696,1616,0
add-yield-m,8,10,160,366445,2290,0
add-c,8,10,160,234188,1463,0
add-yield-c,8,10,160,273185,1707,0
add-s,8,10,160,229781,1436,0
add-yield-s,8,10,160,255231,1595,0
add-none,8,20,320,221263,691,0
add-yield-none,8,20,320,248580,776,44
add-m,8,20,320,243334,760,0
add-yield-m,8,20,320,616028,1925,0
add-c,8,20,320,227527,711,0
add-yield-c,8,20,320,381621,1192,0
add-s,8,20,320,244503,764,0
add-yield-s,8,20,320,436360,1363,0
add-none,8,40,640,285007,445,0
add-yield-none,8,40,640,308959,482,94
add-m,8,40,640,1495359,2336,0
add-yield-m,8,40,640,1188869,1857,0
add-c,8,40,640,261814,409,0
add-yield-c,8,40,640,704113,1100,0
add-s,8,40,640,267898,418,0
add-yield-s,8,40,640,740341,1156,0
add-none,8,80,1280,285395,222,0
add-yield-none,8,80,1280,392726,306,155
add-m,8,80,1280,231197,180,0
add-yield-m,8,80,1280,2389734,1866,0
add-c,8,80,1280,274744,214,0
add-yield-c,8,80,1280,1357056,1060,0
add-s,8,80,1280,283349,221,0
add-yield-s,8,80,1280,1457677,1138,0
add-none,8,100,1600,260955,163,0
add-yield-none,8,100,1600,412899,258,139
add-m,8,100,1600,292933,183,0
add-yield-m,8,100,1600,3045372,1903,0
add-c,8,100,1600,258754,161,0
add-yield-c,8,100,1600,1678137,1048,0
add-s,8,100,1600,243137,151,0
add-yield-s,8,100,1600,1882111,1176,0
add-none,8,1000,16000,444420,27,-274
add-yield-none,8,1000,16000,2128760,133,146
add-m,8,1000,16000,3766299,235,0
add-yield-m,8,1000,16000,26746477,1671,0
add-c,8,1000,16000,1679496,104,0
add-yield-c,8,1000,16000,16352219,1022,0
add-s,8,1000,16000,3262646,203,0
add-yield-s,8,1000,16000,17259132,1078,0
add-none,8,10000,160000,3428074,21,-1832
add-yield-none,8,10000,160000,19602264,122,-212
add-m,8,10000,160000,33185636,207,0
add-yield-m,8,10000,160000,267712610,1673,0
add-c,8,10000,160000,18333058,114,0
add-yield-c,8,10000,160000,155559142,972,0
add-s,8,1000,16000,3431302,214,0
add-yield-s,8,1000,16000,19006315,1187,0
add-none,8,100000,1600000,34089549,21,-32702
add-yield-none,8,100000,1600000,210429308,131,-21655
add-m,8,10000,160000,35584770,222,0
add-yield-m,8,10000,160000,263785945,1648,0
add-c,8,10000,160000,16117609,100,0
add-yield-c,8,10000,160000,160091746,1000,0
add-s,8,1000,16000,3895194,243,0
add-yield-s,8,1000,16000,18985770,1186,0
add-none,12,10,240,1259367,5247,0
add-yield-none,12,10,240,359423,1497,15
add-m,12,10,240,338543,1410,0
add-yield-m,12,10,240,408326,1701,0
add-c,12,10,240,335143,1396,0
add-yield-c,12,10,240,367588,1531,0
add-s,12,10,240,337725,1407,0
add-yield-s,12,10,240,361937,1508,0
add-none,12,20,480,333886,695,0
add-yield-none,12,20,480,383869,799,76
add-m,12,20,480,344816,718,0
add-yield-m,12,20,480,942229,1962,0
add-c,12,20,480,327683,682,0
add-yield-c,12,20,480,539236,1123,0
add-s,12,20,480,354297,738,0
add-yield-s,12,20,480,670378,1396,0
add-none,12,40,960,347074,361,0
add-yield-none,12,40,960,409441,426,74
add-m,12,40,960,371668,387,0
add-yield-m,12,40,960,1884721,1963,0
add-c,12,40,960,366183,381,0
add-yield-c,12,40,960,1052201,1096,0
add-s,12,40,960,354035,368,0
add-yield-s,12,40,960,1376305,1433,0
add-none,12,80,1920,353033,183,0
add-yield-none,12,80,1920,473379,246,169
add-m,12,80,1920,358575,186,0
add-yield-m,12,80,1920,3622100,1886,0
add-c,12,80,1920,368089,191,0
add-yield-c,12,80,1920,2274076,1184,0
add-s,12,80,1920,369438,192,0
add-yield-s,12,80,1920,2591737,1349,0
add-none,12,100,2400,347018,144,0
add-yield-none,12,100,2400,512479,213,150
add-m,12,100,2400,360682,150,0
add-yield-m,12,100,2400,4475285,1864,0
add-c,12,100,2400,344048,143,0
add-yield-c,12,100,2400,2852719,1188,0
add-s,12,100,2400,348896,145,0
add-yield-s,12,100,2400,3265854,1360,0
add-none,12,1000,24000,585564,24,75
add-yield-none,12,1000,24000,2727966,113,116
add-m,12,1000,24000,4943932,205,0
add-yield-m,12,1000,24000,43096454,1795,0
add-c,12,1000,24000,2651949,110,0
add-yield-c,12,1000,24000,28666048,1194,0
add-s,12,1000,24000,8007562,333,0
add-yield-s,12,1000,24000,31956912,1331,0
add-none,12,10000,240000,5294080,22,1979
add-yield-none,12,10000,240000,24926384,103,-76
add-m,12,10000,240000,50699945,211,0
add-yield-m,12,10000,240000,437867645,1824,0
add-c,12,10000,240000,28278180,117,0
add-yield-c,12,10000,240000,277458893,1156,0
add-s,12,1000,24000,7368086,307,0
add-yield-s,12,1000,24000,32949180,1372,0
add-none,12,100000,2400000,50240584,20,-50337
add-yield-none,12,100000,2400000,253104711,105,-11470
add-m,12,10000,240000,52423149,218,0
add-yield-m,12,10000,240000,437344651,1822,0
add-c,12,10000,240000,25838603,107,0
add-yield-c,12,10000,240000,287741151,1198,0
add-s,12,1000,24000,8687714,361,0
add-yield-s,12,1000,24000,32064026,1336,0
add-none,1,10,20,818752,40937,0
add-yield-none,1,10,20,111810,5590,0
add-m,1,10,20,65822,3291,0
add-yield-m,1,10,20,112554,5627,0
add-c,1,10,20,92319,4615,0
add-yield-c,1,10,20,113836,5691,0
add-s,1,10,20,134322,6716,0
add-yield-s,1,10,20,111265,5563,0
add-none,1,20,40,89402,2235,0
add-yield-none,1,20,40,97237,2430,0
add-m,1,20,40,96377,2409,0
add-yield-m,1,20,40,130062,3251,0
add-c,1,20,40,89268,2231,0
add-yield-c,1,20,40,98934,2473,0
add-s,1,20,40,90205,2255,0
add-yield-s,1,20,40,126060,3151,0
add-none,1,40,80,89972,1124,0
add-yield-none,1,40,80,165720,2071,0
add-m,1,40,80,66976,837,0
add-yield-m,1,40,80,159272,1990,0
add-c,1,40,80,91093,1138,0
add-yield-c,1,40,80,159006,1987,0
add-s,1,40,80,82916,1036,0
add-yield-s,1,40,80,130544,1631,0
add-none,1,80,160,90856,567,0
add-yield-none,1,80,160,219803,1373,0
add-m,1,80,160,88828,555,0
add-yield-m,1,80,160,221642,1385,0
add-c,1,80,160,64378,402,0
add-yield-c,1,80,160,216906,1355,0
add-s,1,80,160,94551,590,0
add-yield-s,1,80,160,211578,1322,0
add-none,1,100,200,63032,315,0
add-yield-none,1,100,200,241289,1206,0
add-m,1,100,200,100334,501,0
add-yield-m,1,100,200,259898,1299,0
add-c,1,100,200,90667,453,0
add-yield-c,1,100,200,244221,1221,0
add-s,1,100,200,84655,423,0
add-yield-s,1,100,200,281644,1408,0
add-none,1,1000,2000,106414,53,0
add-yield-none,1,1000,2000,1705862,852,0
add-m,1,1000,2000,159400,79,0
add-yield-m,1,1000,2000,1707050,853,0
add-c,1,1000,2000,122745,61,0
add-yield-c,1,1000,2000,1701451,850,0
add-s,1,1000,2000,94489,47,0
add-yield-s,1,1000,2000,1690866,845,0
add-none,1,10000,20000,266743,13,0
add-yield-none,1,10000,20000,15833304,791,0
add-m,1,10000,20000,775174,38,0
add-yield-m,1,10000,20000,16333000,816,0
add-c,1,10000,20000,465419,23,0
add-yield-c,1,10000,20000,16551281,827,0
add-s,1,1000,2000,129323,64,0
add-yield-s,1,1000,2000,1712482,856,0
add-none,1,100000,200000,1872810,9,0
add-yield-none,1,100000,200000,158507045,792,0
add-m,1,10000,20000,768785,38,0
add-yield-m,1,10000,20000,16466767,823,0
add-c,1,10000,20000,492612,24,0
add-yield-c,1,10000,20000,16274657,813,0
add-s,1,1000,2000,120613,60,0
add-yield-s,1,1000,2000,1754646,877,0
add-none,2,10,40,126859,3171,0
add-yield-none,2,10,40,786785,19669,0
add-m,2,10,40,126428,3160,0
add-yield-m,2,10,40,144938,3623,0
add-c,2,10,40,118233,2955,0
add-yield-c,2,10,40,98626,2465,0
add-s,2,10,40,144032,3600,0
add-yield-s,2,10,40,150236,3755,0
add-none,2,20,80,86704,1083,0
add-yield-none,2,20,80,162043,2025,0
add-m,2,20,80,136116,1701,0
add-yield-m,2,20,80,162654,2033,0
add-c,2,20,80,163643,2045,0
add-yield-c,2,20,80,183473,2293,0
add-s,2,20,80,125515,1568,0
add-yield-s,2,20,80,157633,1970,0
add-none,2,40,160,82061,512,0
add-yield-none,2,40,160,198355,1239,35
add-m,2,40,160,102344,639,0
add-yield-m,2,40,160,308273,1926,0
add-c,2,40,160,110450,690,0
add-yield-c,2,40,160,222187,1388,0
add-s,2,40,160,123760,773,0
add-yield-s,2,40,160,230077,1437,0
add-none,2,80,320,128030,400,0
add-yield-none,2,80,320,291330,910,0
add-m,2,80,320,142380,444,0
add-yield-m,2,80,320,558779,1746,0
add-c,2,80,320,90891,284,0
add-yield-c,2,80,320,369225,1153,0
add-s,2,80,320,137515,429,0
add-yield-s,2,80,320,354241,1107,0
add-none,2,100,400,121715,304,0
add-yield-none,2,100,400,327674,819,36
add-m,2,100,400,131736,329,0
add-yield-m,2,100,400,674573,1686,0
add-c,2,100,400,117644,294,0
add-yield-c,2,100,400,408711,1021,0
add-s,2,100,400,129849,324,0
add-yield-s,2,100,400,404015,1010,0
add-none,2,1000,4000,151731,37,0
add-yield-none,2,1000,4000,1963004,490,130
add-m,2,1000,4000,323801,80,0
add-yield-m,2,1000,4000,5997457,1499,0
add-c,2,1000,4000,180251,45,0
add-yield-c,2,1000,4000,3642614,910,0
add-s,2,1000,4000,347473,86,0
add-yield-s,2,1000,4000,3542570,885,0
add-none,2,10000,40000,809586,20,-1038
add-yield-none,2,10000,40000,18453973,461,-143
add-m,2,10000,40000,3217396,80,0
add-yield-m,2,10000,40000,53220501,1330,0
add-c,2,10000,40000,2174859,54,0
add-yield-c,2,10000,40000,35579711,889,0
add-s,2,1000,4000,181337,45,0
add-yield-s,2,1000,4000,3485169,871,0
add-none,2,100000,400000,5768187,14,-17997
add-yield-none,2,100000,400000,182117073,455,223
add-m,2,10000,40000,3524901,88,0
add-yield-m,2,10000,40000,55864323,1396,0
add-c,2,10000,40000,1674390,41,0
add-yield-c,2,10000,40000,36028835,900,0
add-s,2,1000,4000,322400,80,0
add-yield-s,2,1000,4000,3525187,881,0
add-none,4,10,80,145799,1822,0
add-yield-none,4,10,80,193032,2412,6
add-m,4,10,80,135961,1699,0
add-yield-m,4,10,80,219260,2740,0
add-c,4,10,80,138253,1728,0
add-yield-c,4,10,80,165662,2070,0
add-s,4,10,80,165130,2064,0
add-yield-s,4,10,80,174521,2181,0
add-none,4,20,160,154344,964,0
add-yield-none,4,20,160,147443,921,23
add-m,4,20,160,154170,963,0
add-yield-m,4,20,160,342176,2138,0
add-c,4,20,160,130596,816,0
add-yield-c,4,20,160,195622,1222,0
add-s,4,20,160,146157,913,0
add-yield-s,4,20,160,236183,1476,0
add-none,4,40,320,130143,406,0
add-yield-none,4,40,320,220499,689,62
add-m,4,40,320,143438,448,0
add-yield-m,4,40,320,583631,1823,0
add-c,4,40,320,166447,520,0
add-yield-c,4,40,320,374613,1170,0
add-s,4,40,320,151507,473,0
add-yield-s,4,40,320,424545,1326,0
add-none,4,80,640,157088,245,0
add-yield-none,4,80,640,273005,426,83
add-m,4,80,640,160993,251,0
add-yield-m,4,80,640,1131758,1768,0
add-c,4,80,640,118832,185,0
add-yield-c,4,80,640,678189,1059,0
add-s,4,80,640,138948,217,0
add-yield-s,4,80,640,690012,1078,0
add-none,4,100,800,120893,151,0
add-yield-none,4,100,800,332173,415,65
add-m,4,100,800,162110,202,0
add-yield-m,4,100,800,1334128,1667,0
add-c,4,100,800,156049,195,0
add-yield-c,4,100,800,836220,1045,0
add-s,4,100,800,139731,174,0
add-yield-s,4,100,800,928680,1160,0
add-none,4,1000,8000,138427,17,890
add-yield-none,4,1000,8000,2001601,250,73
add-m,4,1000,8000,1139821,142,0
add-yield-m,4,1000,8000,12838427,1604,0
add-c,4,1000,8000,600667,75,0
add-yield-c,4,1000,8000,7189299,898,0
add-s,4,1000,8000,829071,103,0
add-yield-s,4,1000,8000,7909872,988,0
add-none,4,10000,80000,1534828,19,-2186
add-yield-none,4,10000,80000,18448021,230,-153
add-m,4,10000,80000,13023041,162,0
add-yield-m,4,10000,80000,132049877,1650,0
add-c,4,10000,80000,6402297,80,0
add-yield-c,4,10000,80000,70717135,883,0
add-s,4,1000,8000,578228,72,0
add-yield-s,4,1000,8000,8622042,1077,0
add-none,4,100000,800000,16235711,20,-49757
add-yield-none,4,100000,800000,186693705,233,-6505
add-m,4,10000,80000,13346672,166,0
add-yield-m,4,10000,80000,133134302,1664,0
add-c,4,10000,80000,7516274,93,0
add-yield-c,4,10000,80000,71930526,899,0
add-s,4,1000,8000,744031,93,0
add-yield-s,4,1000,8000,7504838,938,0
add-none,8,10,160,269791,1686,0
add-yield-none,8,10,160,228635,1428,15
add-m,8,10,160,257319,1608,0
add-yield-m,8,10,160,366596,2291,0
add-c,8,10,160,261005,1631,0
add-yield-c,8,10,160,246019,1537,0
add-s,8,10,160,251312,1570,0
add-yield-s,8,10,160,291328,1820,0
add-none,8,20,320,221881,693,0
add-yield-none,8,20,320,235840,737,45
add-m,8,20,320,257410,804,0
add-yield-m,8,20,320,642582,2008,0
add-c,8,20,320,1439072,4497,0
add-yield-c,8,20,320,406076,1268,0
add-s,8,20,320,270124,844,0
add-yield-s,8,20,320,448414,1401,0
add-none,8,40,640,249282,389,0
add-yield-none,8,40,640,321885,502,141
add-m,8,40,640,264060,412,0
add-yield-m,8,40,640,1283732,2005,0
add-c,8,40,640,265739,415,0
add-yield-c,8,40,640,689154,1076,0
add-s,8,40,640,257100,401,0
add-yield-s,8,40,640,767709,1199,0
add-none,8,80,1280,278402,217,0
add-yield-none,8,80,1280,378598,295,147
add-m,8,80,1280,233034,182,0
add-yield-m,8,80,1280,2354308,1839,0
add-c,8,80,1280,227681,177,0
add-yield-c,8,80,1280,1377903,1076,0
add-s,8,80,1280,300536,234,0
add-yield-s,8,80,1280,1549159,1210,0
add-none,8,100,1600,262359,163,0
add-yield-none,8,100,1600,432581,270,87
add-m,8,100,1600,286538,179,0
add-yield-m,8,100,1600,2878008,1798,0
add-c,8,100,1600,302370,188,0
add-yield-c,8,100,1600,1667498,1042,0
add-s,8,100,1600,290547,181,0
add-yield-s,8,100,1600,1877479,1173,0
add-none,8,1000,16000,425558,26,548
add-yield-none,8,1000,16000,2228393,139,126
add-m,8,1000,16000,3339114,208,0
add-yield-m,8,1000,16000,27248609,1703,0
add-c,8,1000,16000,1781296,111,0
add-yield-c,8,1000,16000,16612119,1038,0
add-s,8,1000,16000,3367024,210,0
add-yield-s,8,1000,16000,18792533,1174,0
add-none,8,10000,160000,3308880,20,1021
add-yield-none,8,10000,160000,19614144,122,-445
add-m,8,10000,160000,32883019,205,0
add-yield-m,8,10000,160000,275510563,1721,0
add-c,8,10000,160000,16423631,102,0
add-yield-c,8,10000,160000,158487845,990,0
add-s,8,1000,16000,2720095,170,0
add-yield-s,8,1000,16000,19999290,1249,0
add-none,8,100000,1600000,33694236,21,-11324
add-yield-none,8,100000,1600000,201794134,126,294
add-m,8,10000,160000,33179221,207,0
add-yield-m,8,10000,160000,287624234,1797,0
add-c,8,10000,160000,15622609,97,0
add-yield-c,8,10000,160000,158402701,990,0
add-s,8,1000,16000,4067003,254,0
add-yield-s,8,1000,16000,19878221,1242,0
add-none,12,10,240,378984,1579,0
add-yield-none,12,10,240,342323,1426,15
add-m,12,10,240,348269,1451,0
add-yield-m,12,10,240,595003,2479,0
add-c,12,10,240,333168,1388,0
add-yield-c,12,10,240,358104,1492,0
add-s,12,10,240,344206,1434,0
add-yield-s,12,10,240,430266,1792,0
add-none,12,20,480,316091,658,0
add-yield-none,12,20,480,388647,809,87
add-m,12,20,480,354135,737,0
add-yield-m,12,20,480,952723,1984,0
add-c,12,20,480,332991,693,0
add-yield-c,12,20,480,570135,1187,0
add-s,12,20,480,363108,756,0
add-yield-s,12,20,480,691020,1439,0
add-none,12,40,960,371887,387,0
add-yield-none,12,40,960,394639,411,60
add-m,12,40,960,327412,341,0
add-yield-m,12,40,960,1822700,1898,0
add-c,12,40,960,352455,367,0
add-yield-c,12,40,960,1077937,1122,0
add-s,12,40,960,1066859,1111,0
add-yield-s,12,40,960,1360012,1416,0
add-none,12,80,1920,362247,188,0
add-yield-none,12,80,1920,462410,240,96
add-m,12,80,1920,388528,202,0
add-yield-m,12,80,1920,3457869,1800,0
add-c,12,80,1920,376691,196,0
add-yield-c,12,80,1920,2220182,1156,0
add-s,12,80,1920,352278,183,0
add-yield-s,12,80,1920,2723233,1418,0
add-none,12,100,2400,374435,156,0
add-yield-none,12,100,2400,513503,213,136
add-m,12,100,2400,376669,156,0
add-yield-m,12,100,2400,4540500,1891,0
add-c,12,100,2400,343600,143,0
add-yield-c,12,100,2400,2777119,1157,0
add-s,12,100,2400,376240,156,0
add-yield-s,12,100,2400,3649342,1520,0
add-none,12,1000,24000,601748,25,216
add-yield-none,12,1000,24000,2855596,118,201
add-m,12,1000,24000,5075489,211,0
add-yield-m,12,1000,24000,43209503,1800,0
add-c,12,1000,24000,2566338,106,0
add-yield-c,12,1000,24000,28454561,1185,0
add-s,12,1000,24000,8628232,359,0
add-yield-s,12,1000,24000,31933502,1330,0
add-none,12,10000,240000,5227419,21,528
add-yield-none,12,10000,240000,25999405,108,315
add-m,12,10000,240000,50319117,209,0
add-yield-m,12,10000,240000,442851360,1845,0
add-c,12,10000,240000,26810023,111,0
add-yield-c,12,10000,240000,278334085,1159,0
add-s,12,1000,24000,6629639,276,0
add-yield-s,12,1000,24000,34238099,1426,0
add-none,12,100000,2400000,51477274,21,-42453
add-yield-none,12,100000,2400000,250979574,104,-3226
add-m,12,10000,240000,50795784,211,0
add-yield-m,12,10000,240000,415422896,1730,0
add-c,12,10000,240000,25722586,107,0
add-yield-c,12,10000,240000,288446232,1201,0
add-s,12,1000,24000,8365298,348,0
add-yield-s,12,1000,24000,34337023,1430,0
add-none,1,10,20,98052,4902,0
add-yield-none,1,10,20,113210,5660,0
add-m,1,10,20,63401,3170,0
add-yield-m,1,10,20,112755,5637,0
add-c,1,10,20,88999,4449,0
add-yield-c,1,10,20,113166,5658,0
add-s,1,10,20,101788,5089,0
add-yield-s,1,10,20,81965,4098,0
add-none,1,20,40,92485,2312,0
add-yield-none,1,20,40,126715,3167,0
add-m,1,20,40,94419,2360,0
add-yield-m,1,20,40,122554,3063,0
add-c,1,20,40,92747,2318,0
add-yield-c,1,20,40,124149,3103,0
add-s,1,20,40,62253,1556,0
add-yield-s,1,20,40,127238,3180,0
add-none,1,40,80,92016,1150,0
add-yield-none,1,40,80,160495,2006,0
add-m,1,40,80,67743,846,0
add-yield-m,1,40,80,151549,1894,0
add-c,1,40,80,89433,1117,0
add-yield-c,1,40,80,155582,1944,0
add-s,1,40,80,62991,787,0
add-yield-s,1,40,80,157199,1964,0
add-none,1,80,160,93648,585,0
add-yield-none,1,80,160,224233,1401,0
add-m,1,80,160,92488,578,0
add-yield-m,1,80,160,226284,1414,0
add-c,1,80,160,105629,660,0
add-yield-c,1,80,160,194673,1216,0
add-s,1,80,160,92844,580,0
add-yield-s,1,80,160,216820,1355,0
add-none,1,100,200,82557,412,0
add-yield-none,1,100,200,222444,1112,0
add-m,1,100,200,102184,510,0
add-yield-m,1,100,200,258087,1290,0
add-c,1,100,200,64921,324,0
add-yield-c,1,100,200,253018,1265,0
add-s,1,100,200,93129,465,0
add-yield-s,1,100,200,225140,1125,0
add-none,1,1000,2000,107938,53,0
add-yield-none,1,1000,2000,1718326,859,0
add-m,1,1000,2000,161853,80,0
add-yield-m,1,1000,2000,1730762,865,0
add-c,1,1000,2000,160430,80,0
add-yield-c,1,1000,2000,1776161,888,0
add-s,1,1000,2000,120334,60,0
add-yield-s,1,1000,2000,1734840,867,0
add-none,1,10000,20000,273501,13,0
add-yield-none,1,10000,20000,15669209,783,0
add-m,1,10000,20000,814631,40,0
add-yield-m,1,10000,20000,16335256,816,0
add-c,1,10000,20000,576117,28,0
add-yield-c,1,10000,20000,15868849,793,0
add-s,1,1000,2000,121279,60,0
add-yield-s,1,1000,2000,1728460,864,0
add-none,1,100000,200000,1887431,9,0
add-yield-none,1,100000,200000,157069787,785,0
add-m,1,10000,20000,808118,40,0
add-yield-m,1,10000,20000,16390490,819,0
add-c,1,10000,20000,459314,22,0
add-yield-c,1,10000,20000,16060919,803,0
add-s,1,1000,2000,93707,46,0
add-yield-s,1,1000,2000,1756608,878,0
add-none,2,10,40,113878,2846,0
add-yield-none,2,10,40,141884,3547,0
add-m,2,10,40,123584,3089,0
add-yield-m,2,10,40,166286,4157,0
add-c,2,10,40,168517,4212,0
add-yield-c,2,10,40,139178,3479,0
add-s,2,10,40,107184,2679,0
add-yield-s,2,10,40,97113,2427,0
add-none,2,20,80,109746,1371,0
add-yield-none,2,20,80,157018,1962,0
add-m,2,20,80,84164,1052,0
add-yield-m,2,20,80,155401,1942,0
add-c,2,20,80,122982,1537,0
add-yield-c,2,20,80,158808,1985,0
add-s,2,20,80,77576,969,0
add-yield-s,2,20,80,182228,2277,0
add-none,2,40,160,121205,757,0
add-yield-none,2,40,160,200721,1254,36
add-m,2,40,160,176218,1101,0
add-yield-m,2,40,160,300893,1880,0
add-c,2,40,160,78059,487,0
add-yield-c,2,40,160,236478,1477,0
add-s,2,40,160,124677,779,0
add-yield-s,2,40,160,229132,1432,0
add-none,2,80,320,77148,241,0
add-yield-none,2,80,320,268201,838,27
add-m,2,80,320,104707,327,0
add-yield-m,2,80,320,445434,1391,0
add-c,2,80,320,112206,350,0
add-yield-c,2,80,320,371331,1160,0
add-s,2,80,320,84686,264,0
add-yield-s,2,80,320,335867,1049,0
add-none,2,100,400,127555,318,0
add-yield-none,2,100,400,301959,754,34
add-m,2,100,400,89065,222,0
add-yield-m,2,100,400,620854,1552,0
add-c,2,100,400,100661,251,0
add-yield-c,2,100,400,446530,1116,0
add-s,2,100,400,98196,245,0
add-yield-s,2,100,400,433703,1084,0
add-none,2,1000,4000,140082,35,0
add-yield-none,2,1000,4000,1987139,496,34
add-m,2,1000,4000,353995,88,0
add-yield-m,2,1000,4000,5911204,1477,0
add-c,2,1000,4000,163250,40,0
add-yield-c,2,1000,4000,3692887,923,0
add-s,2,1000,4000,157670,39,0
add-yield-s,2,1000,4000,3583650,895,0
add-none,2,10000,40000,809360,20,-663
add-yield-none,2,10000,40000,18662524,466,-504
add-m,2,10000,40000,3491060,87,0
add-yield-m,2,10000,40000,53047451,1326,0
add-c,2,10000,40000,2080742,52,0
add-yield-c,2,10000,40000,35815174,895,0
add-s,2,1000,4000,156021,39,0
add-yield-s,2,1000,4000,3609064,902,0
add-none,2,100000,400000,5783936,14,-16314
add-yield-none,2,100000,400000,185244772,463,-512
add-m,2,10000,40000,3837154,95,0
add-yield-m,2,10000,40000,53257799,1331,0
